ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Cluster
2320,1978,0,3,47025.0,0,1,256,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0,1
850,1968,2,4,70566.0,0,1,127,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,1
4713,1979,4,3,31605.0,1,0,472,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0,0
675,1973,3,2,52034.0,1,1,352,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0,1
5025,1979,2,4,48526.0,1,0,519,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0,0
2308,1954,2,3,46734.0,0,1,385,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,3,11,0,1
5995,1962,2,2,39552.0,1,1,387,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,3,11,1,1
6749,1966,2,4,86358.0,1,1,165,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0,1
1010,1977,2,5,46931.0,2,1,505,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0,0
8977,1985,1,4,16581.0,0,0,240,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0,0
4756,1952,0,2,63998.0,0,0,431,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1,3
3412,1951,3,3,67381.0,0,1,304,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,1
606,1967,2,4,25930.0,1,1,213,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0
5961,1978,2,3,42693.0,1,0,142,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,0
2975,1976,2,5,85606.0,0,1,259,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0,3
2894,1985,2,4,72903.0,0,0,624,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,3,11,1,2
7613,1974,0,5,49669.0,1,0,507,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,3,11,0,0
10542,1968,4,3,36778.0,1,1,99,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,0
8015,1962,4,2,85696.0,0,0,53,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,3
10617,1989,3,2,10979.0,0,0,462,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,3,11,0,0
11166,1961,2,3,49678.0,0,1,24,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0,1
849,1953,3,5,56129.0,0,1,419,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,1
523,1989,2,3,37155.0,1,0,649,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,0
4066,1978,0,2,21282.0,1,0,227,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,3,11,0,0
8414,1962,4,4,33419.0,0,1,358,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,3,11,0,0
819,1945,2,6,63285.0,0,0,106,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,3,11,0,3
4961,1974,3,5,21255.0,1,0,433,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,3,11,0,0
749,1981,2,5,42162.0,1,0,409,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,3,11,1,0
5430,1956,2,5,54450.0,1,1,296,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,1
7755,1954,4,3,57744.0,0,1,260,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,3,11,0,1
10525,1986,2,4,26576.0,1,0,278,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,3,11,1,0
1453,1943,4,6,57513.0,0,0,121,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0,1
8310,1964,2,5,68142.0,0,1,620,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,3,11,0,3
10710,1979,2,3,7500.0,0,1,620,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0
5031,1974,2,5,83145.0,0,0,468,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,3,11,1,2
2613,1960,3,3,54197.0,0,1,52,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,1
213,1963,4,4,23091.0,1,1,595,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0,0
967,1976,2,3,46049.0,1,1,442,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,3,11,1,1
1077,1974,2,5,56715.0,0,0,107,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,3,11,0,3
7959,1961,2,3,79410.0,0,0,616,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,3,11,0,3
640,1951,2,3,57304.0,0,1,222,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,3,11,0,3
4252,1965,2,3,44375.0,0,1,481,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0,1
8432,1956,2,5,54450.0,1,1,296,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,1
6218,1965,2,3,59594.0,0,1,426,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0,1
6905,1994,2,5,80685.0,0,0,466,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,3,11,0,3
5922,1974,4,3,40344.0,0,1,279,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0,0
3598,1972,2,3,62710.0,0,1,484,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,1
6116,1968,0,3,48985.0,0,1,98,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,0
6263,1968,2,5,35322.0,1,2,466,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,0
10486,1948,2,3,77142.0,0,0,615,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,3,11,0,3
2410,1969,2,4,81657.0,0,0,454,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0,3
193,1996,1,3,14421.0,0,0,347,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,3,11,0,0
3363,1974,0,3,20130.0,0,0,349,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,0
8278,1990,4,3,74214.0,0,0,555,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,3,11,0,3
10660,1957,3,3,66726.0,1,1,241,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0,1
8686,1979,1,5,23724.0,1,0,153,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0,0
1604,1960,3,3,47353.0,0,1,281,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,3,11,0,1
5907,1952,3,3,33444.0,1,1,62,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0
10669,1981,2,3,54386.0,0,1,352,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,3,11,0,1
2918,1981,2,2,28510.0,1,1,268,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,3,11,0,0
5735,1991,3,4,90638.0,0,0,266,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,0,2
359,1950,2,5,48070.0,0,1,263,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,3,11,0,1
8387,1957,2,3,43140.0,0,1,88,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,3,11,0,0
1829,1961,4,2,54959.0,0,1,389,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,3,11,1,1
3839,1958,1,4,15056.0,1,1,53,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,3,11,0,0
9392,1971,2,4,26954.0,1,0,161,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0
2292,1985,2,4,22327.0,1,0,36,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,0
10466,1965,2,3,44393.0,1,1,467,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,3,11,0,0
9855,1952,4,4,62000.0,0,1,534,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,3,11,0,1
4088,1962,4,5,31497.0,0,1,130,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0,0
5231,1974,0,3,45894.0,0,2,568,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,3,11,0,0
590,1970,3,2,78579.0,0,0,474,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,3
8732,1969,3,6,67369.0,0,1,363,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,3,11,1,2
2315,1960,2,2,58401.0,0,1,417,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,3,11,0,0
3515,1952,2,4,62307.0,0,1,347,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,3,11,0,0
2245,1969,3,3,43641.0,1,1,459,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,3,11,0,0
6283,1968,3,2,63841.0,0,1,437,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,1
2246,1965,0,3,46891.0,0,1,15,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,0
6606,1969,3,3,70091.0,1,0,651,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,3,11,0,1
5545,1972,4,3,78075.0,0,0,94,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,3,11,0,3
7342,1961,0,6,59184.0,0,1,188,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,3,11,0,3
837,1977,2,3,54809.0,1,1,234,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,0,0
9500,1959,2,3,58113.0,0,1,520,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,3,11,0,1
3602,1958,3,3,51412.0,0,1,661,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0,1
234,1979,2,2,15287.0,1,0,212,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,0
2995,1957,3,5,66636.0,0,0,358,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,3
1118,1956,3,3,50965.0,0,1,413,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,3,11,0,1
7789,1965,4,3,84618.0,0,0,473,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,3,11,0,2
3068,1990,2,3,18351.0,0,0,624,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,3,11,0,0
8955,1957,4,5,40451.0,0,2,326,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,3,11,0,0
945,1965,2,5,36317.0,0,1,461,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,3,11,0,0
5644,1957,2,5,42213.0,0,1,258,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,3,11,0,1
7192,1955,2,5,65748.0,0,1,309,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,3,11,0,3
2324,1972,2,5,77044.0,0,1,582,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,3,11,0,3
697,1969,2,5,74918.0,0,0,244,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,3,11,0,2
3439,1972,2,3,56721.0,1,1,659,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,1
1506,1975,2,4,42160.0,1,1,596,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,3,11,1,0
232,1965,2,4,61559.0,0,1,356,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0,1
8876,1963,4,5,33629.0,1,1,165,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,3,11,0,0
4500,1991,4,5,68682.0,0,0,127,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,3
9739,1963,2,4,34377.0,0,1,389,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0,0
10395,1986,1,4,8940.0,1,0,466,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0,0
1176,1973,2,3,26228.0,1,0,469,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0
1627,1957,0,2,77297.0,0,0,543,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0,3
938,1981,2,3,40211.0,1,1,638,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,3,11,0,0
2740,1958,4,6,33438.0,1,1,469,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,3,11,0,0
257,1959,4,3,75032.0,0,1,592,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0,1
4058,1955,4,4,61284.0,0,0,258,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,3,11,0,1
7736,1986,2,3,22518.0,1,0,470,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1,0
8210,1975,3,3,54730.0,0,1,316,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0,1
833,1955,3,3,38452.0,1,1,631,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,0
6230,1971,2,2,44421.0,1,1,306,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,3,11,0,0
7325,1986,4,5,38197.0,1,0,617,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0,0
1307,1978,2,2,41986.0,0,1,176,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,3,11,0,0
1502,1983,2,5,28427.0,1,0,435,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0,0
6211,1976,4,5,37395.0,1,0,31,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0
843,1971,2,3,64722.0,1,0,551,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,3,11,0,1
4174,1956,3,5,55249.0,0,1,351,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,3,11,0,0
9757,1972,2,5,84906.0,0,0,83,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,2
6918,1989,2,3,28691.0,1,0,77,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,0
286,1952,2,4,44213.0,1,1,626,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,3,11,0,0
11086,1984,1,4,25707.0,1,0,367,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0
1921,1967,4,3,59062.0,2,1,61,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,11,0,0
4138,1962,2,4,76624.0,0,1,507,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0,3
7718,1947,3,5,66000.0,0,0,417,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,3,11,0,3
1291,1978,4,5,27683.0,1,0,78,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0,0
6862,1971,2,2,1730.0,0,0,375,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,3,11,0,0
4136,1992,1,4,7500.0,1,0,64,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0,0
803,1968,2,5,40521.0,1,1,93,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0,0
4298,1973,4,5,20427.0,1,0,503,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,0
10833,1975,2,3,65106.0,0,1,507,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0,1
9606,1965,4,3,69969.0,0,0,578,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,2
8534,1952,2,3,67433.0,0,2,335,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0,1
5153,1967,4,3,77766.0,0,1,455,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,3
961,1972,2,3,74716.0,0,1,256,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0,3
5011,1963,2,2,68118.0,0,1,384,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,1
6653,1970,4,3,55158.0,1,1,637,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,3,11,1,1
9094,1955,0,3,62972.0,0,1,58,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,1,1
810,1975,2,3,74190.0,0,1,249,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,3,11,0,3
5493,1976,2,3,39356.0,1,1,394,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,3,11,0,0
2147,1969,2,5,76653.0,0,0,337,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,3,11,0,2
5107,1973,4,2,35860.0,1,1,398,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,0
3979,1983,4,2,90687.0,0,0,461,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1,2
6049,1982,3,5,73450.0,0,0,108,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,3,11,0,3
8147,1960,2,3,31454.0,1,1,121,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0,0
1857,1952,2,4,47139.0,1,1,114,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,3,11,1,0
3910,1975,2,2,83829.0,0,0,168,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,2
5207,1963,4,3,53378.0,1,1,513,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,3,11,1,1
11114,1970,2,5,19656.0,1,0,154,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0,0
5429,1948,4,3,45579.0,0,1,423,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0,0
9400,1958,0,4,85485.0,0,0,441,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,3,11,0,3
1740,1944,2,3,55956.0,0,0,139,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0,1
7488,1963,3,4,64191.0,0,1,453,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,3,11,0,1
195,1972,2,4,38808.0,1,0,555,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1,0
635,1966,3,3,57183.0,1,1,393,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0,1
7527,1968,3,2,23748.0,1,0,449,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,0
10319,1971,2,3,66303.0,0,1,545,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0,1
2296,1975,3,3,37368.0,1,0,343,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,0
10637,1964,2,3,40800.0,1,2,0,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0,0
2931,1978,2,2,71847.0,0,0,445,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,3,11,0,3
907,1975,2,3,46149.0,0,1,626,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0,1
3698,1983,2,5,78687.0,0,0,186,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,3,11,1,2
9516,1971,0,2,49118.0,0,0,379,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1,2
679,1957,4,3,37633.0,1,1,424,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0,0
7384,1951,3,5,39767.0,0,0,442,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,1
5043,1951,1,3,26997.0,0,0,105,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0,1
5267,1970,2,2,33986.0,1,0,287,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0
339,1972,4,3,57091.0,0,1,495,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,1
2516,1969,0,3,46831.0,1,1,162,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,0
9010,1972,3,3,83151.0,0,0,198,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,3,11,1,2
378,1971,2,3,52531.0,0,0,647,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,3
4808,1956,2,3,15759.0,0,0,102,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0
5068,1971,2,4,22804.0,1,0,656,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,0
7628,1973,0,3,43050.0,1,0,371,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,0
7128,1977,4,4,42997.0,1,1,152,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,0
2811,1963,4,4,48918.0,1,1,247,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,0
3551,1954,3,5,60033.0,0,1,612,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,1
1663,1978,4,5,34043.0,1,0,538,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0,0
5543,1966,2,5,57811.0,0,1,508,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0,1
1577,1946,2,3,78569.0,0,0,392,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1,2
10641,1978,2,4,7500.0,1,1,585,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0,0
5336,1971,3,5,157733.0,1,0,75,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,3,11,0,0
6024,1953,2,5,94384.0,0,0,70,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1,2
1878,1985,0,3,23148.0,0,0,369,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0,0
3099,1970,2,2,44267.0,1,1,522,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0,0
6055,1979,2,3,71626.0,0,0,18,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,3,11,0,3
5841,1966,2,5,60894.0,0,1,596,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0,1
3972,1976,2,5,50200.0,1,1,51,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0,1
4394,1965,4,3,81051.0,0,0,485,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0,2
5758,1982,2,3,65169.0,0,0,284,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,3,11,1,2
6658,1972,2,5,59868.0,0,1,465,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,3,11,0,1
4603,1960,4,3,65695.0,0,1,650,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0,1
8427,1956,3,4,64857.0,0,0,495,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,3
10260,1965,3,5,45143.0,0,1,556,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,1
7143,1955,0,5,74805.0,0,1,129,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0,3
8789,1989,0,3,59060.0,1,0,219,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0,0
6197,1962,4,4,27238.0,1,1,416,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,0
4554,1965,2,5,47009.0,0,1,17,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0,1
4937,1973,0,3,46094.0,1,1,207,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0
1920,1972,2,3,40321.0,1,1,619,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,0
8749,1984,2,5,37235.0,1,0,3,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,0
1650,1960,3,3,81843.0,0,0,459,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0,3
10377,1958,3,5,46692.0,0,1,119,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0,1
9206,1968,2,5,77382.0,0,1,133,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0,2
10971,1977,2,4,37774.0,2,0,60,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1,0
6398,1974,1,3,18393.0,1,0,612,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,0
9212,1962,3,3,72828.0,0,1,285,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0,1
7937,1982,2,3,24711.0,0,0,373,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,0
839,1975,4,3,45503.0,1,0,536,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,0
4246,1982,3,4,6560.0,0,0,262,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,3,11,0,0
158,1945,4,5,71604.0,0,0,364,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,3
4832,1979,2,3,27244.0,1,0,137,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,0
